Actual test,Predicted value
120,43.07922363
68,51.95108032
71,82.60362244
6,87.50291443
64,200.3489532
162,97.74111938
36,51.26167297
13,296.9556122
18,74.34776306
60,73.1710968
13,82.97386169
85,149.8838196
149,71.15412903
70,106.983078
119,77.08314514
17,54.61303711
6,75.61975098
46,97.87913513
6,75.96043396
28,111.2672424
158,87.87155151
33,92.00480652
1,80.82243347
150,103.7868195
126,83.55274963
92,55.86860657
64,55.34590149
166,110.7433929
36,32.31951904
101,106.7805176
96,75.60307312
26,71.7020874
9,97.10720825
101,84.57667542
226,111.3989258
40,98.92773438
30,82.73324585
93,72.3296051
14,118.201828
17,114.7789154
32,117.2266693
164,302.8915558
10,93.10638428
58,34.64326477
87,63.27102661
16,78.66900635
33,54.07356262
1308,107.2762909
32,49.6275177
128,60.05796814
186,146.7099457
97,129.8144073
4,74.557724
252,182.6055603
51,80.24655151
10,102.9265594
103,89.45457458
14,111.6074219
135,174.9669342
16,118.229538
150,63.07814026
6,118.8149872
109,91.03938293
120,42.14553833
4,118.9940643
20,95.04629517
17,74.39260864
50,52.0683136
63,89.51875305
1,59.35923767
50,86.62980652
140,114.1376495
17,92.10527039
35,117.7231903
152,121.1244659
26,47.7118988
23,81.3241272
94,98.84797668
31,124.3893127
83,87.61668396
15,82.83335876
60,101.6730499
97,110.9673309
121,64.4488678
112,231.9116516
25,74.88920593
78,41.0173645
9,126.9426422
68,82.10472107
54,96.16551208
111,65.14085388
24,99.61650085
23,148.2888031
31,53.7978363
94,126.53508
44,95.66429138
38,52.82966614
40,54.62080383
42,56.50297546
106,95.8414917
89,41.42140198
28,77.51931763
26,111.8287506
54,65.7285614
108,143.9254913
105,65.78126526
3,131.280014
57,72.28337097
93,172.5246887
2,100.7762909
8,53.16868591
320,171.876297
5,78.84274292
30,160.6655273
3,62.83454895
35,60.64321899
10,71.89128113
149,110.9390259
10,136.9153137
202,99.15138245
33,177.8929443
10,108.4363708
83,64.78831482
20,79.29679871
20,147.1898041
17,153.4671478
75,78.96650696
7,84.37815857
5,94.93031311
142,74.6121521
16,94.5665741
12,63.04856873
59,156.8823242
14,61.21885681
15,81.26504517
21,96.32833862
32,99.89131165
51,105.7210693
48,92.77288818
306,163.9999542
4,106.8796234
24,92.48846436
11,43.26795959
5,74.5377655
27,66.51023865
230,107.0990143
257,40.41410828
4,97.59997559
26,54.28413391
49,162.8340607
58,419.9983521
172,78.23478699
52,102.2203064
48,76.81408691
20,29.51669312
92,63.26051331
20,126.7358856
75,71.79148865
30,71.87332153
135,59.65258789
98,92.39877319
76,126.2610626
1,87.80041504
6,83.59567261
180,179.1975555
65,59.98832703
13,93.93684387
53,121.4629364
150,115.98526
66,107.5453339
3,51.19563293
45,57.30078125
123,99.01957703
10,52.72026062
6,63.89228821
119,74.88587952
17,100.9918976
90,38.76721191
23,85.18432617
4,106.9692993
109,111.3062744
65,109.8211212
14,117.5332336
88,93.07141113
37,110.0059052
60,122.1347656
132,105.9898529
275,140.9224396
20,72.82176208
20,79.10075378
2,172.4376068
50,49.21543884
2,91.56715393
22,313.7517395
161,149.2163849
182,76.88951111
5,52.72828674
102,112.0110016
8,47.96791077
128,58.08128357
74,79.5480957
268,72.04655457
34,173.9363708
79,71.46360779
75,91.83120728
186,45.13479614
150,102.6846619
105,70.33129883
5,114.151123
76,56.56661987
84,91.76780701
169,92.77288818
112,42.80226135
4,104.812088
18,59.87495422
154,93.89395142
19,79.74749756
72,78.02015686
5,83.54975891
152,101.5312958
162,48.67700195
143,290.3837128
28,119.7407684
22,119.2848816
8,74.30155945
41,79.79006958
18,128.1262512
12,82.24763489
12,75.11009216
32,53.80587769
106,58.81687927
33,76.61001587
100,136.0870667
151,100.626358
40,53.4471283
27,98.98048401
109,316.4522247
32,73.55700684
144,72.9821167
23,100.2948914
172,102.0297546
84,94.61695862
79,60.17208862
36,129.2677765
12,82.61076355
20,88.16848755
25,122.8314362
101,116.1619415
55,69.77058411
14,188.5064545
38,100.6984711
80,106.3794403
172,71.53312683
3,80.04307556
19,114.2856445
85,65.00592041
72,76.18629456
28,73.10340881
6,1021.839188
278,72.64454651
99,354.6983337
36,79.17144775
53,102.1135406
71,127.4064178
35,92.91241455
81,80.84959412
14,69.90792847
86,109.7368317
49,70.00047302
92,42.02082825
5,122.9424438
124,105.0036011
25,140.0542603
2,105.2513275
21,71.93887329
9,83.44606018
110,108.590683
19,79.6578064
139,132.0499115
1,76.66392517
4,64.6282196
70,96.40492249
24,99.33921814
23,46.05662537
171,199.5696411
402,145.0541229
70,55.14836121
147,69.0115509
80,315.6500549
3,156.2813263
2,193.0968781
364,148.1033936
4,80.75552368
98,91.87028503
20,134.4651947
12,53.49197388
104,110.6021881
9,64.6282196
20,50.44270325
8,101.2066498
92,95.45571899
130,171.3793945
227,85.67245483
1,112.6713257
2,113.0515594
217,55.67984009
45,85.47724915
0,127.4684296
70,50.57723999
57,97.58717346
25,53.61846924
36,108.0797729
107,91.24632263
115,111.4466095
27,99.39634705
55,103.4267883
17,465.4714966
0,50.95092773
5,39.08139038
20,90.60646057
152,117.0227509
52,121.9885712
12,61.92887878
72,63.74920654
61,177.9277191
19,155.5915222
4,45.62806702
9,120.8974152
34,97.39717102
124,70.02079773
32,82.77844238
80,97.76451111
137,123.2615814
36,73.60412598
66,55.28269958
368,105.7659149
64,96.91479492
2,88.12498474
111,92.7829895
277,140.6208649
3,69.72123718
55,75.82728577
112,111.7182922
